title,link,word_count,date,author,comments_count,notes
Email Zen: Clear Out Your Inbox,https://zenhabits.net/email-zen-clear-out-your-inbox,713,"Wednesday, January 24, 2007",Leo Babauta,,
Mind Like Water,https://zenhabits.net/mind-like-water,271,"Thursday, January 25, 2007",Leo Babauta,,
The Simplicity Cycle: Returning to Paring Down to Find Your True Needs,https://zenhabits.net/cycle,1706,"Tuesday, December 19, 2017",Leo Babauta,,
10 Tips for Quitting Smoking,https://zenhabits.net/10-tips-for-quitting-smoking,1208,"Saturday, January 27, 2007",Leo Babauta,,
My GTD Implementation,https://zenhabits.net/my-gtd-implementation,356,"Thursday, January 25, 2007",Leo Babauta,,
Achieving Goals with my Son: Our Harry Potter Marathon,https://zenhabits.net/achieving-goals-with-my-son-our-harry,355,"Sunday, January 28, 2007",Leo Babauta,,
Zen Mind: How to Declutter,https://zenhabits.net/zen-mind-how-to-declutter,865,"Sunday, January 28, 2007",Leo Babauta,,
What is truly necessary? A guide to living frugal,https://zenhabits.net/what-is-truly-necessary-guide-to-living,554,"Sunday, January 28, 2007",Leo Babauta,,
Baby Makes Eight: Raising Six Kids - Part 1,https://zenhabits.net/baby-makes-eight-raising-six-kids-part,1113,"Monday, January 29, 2007",Leo Babauta,,
Why Zen Habits?,https://zenhabits.net/why-zen-habits,346,"Wednesday, January 24, 2007",Leo Babauta,,
"Get Healthy and Fit, Part 2 - Exercise Edition",https://zenhabits.net/get-healthy-and-fit-part-2-exercise,1359,"Monday, January 29, 2007",Leo Babauta,,
3 Steps to a Permanently Clear Desk,https://zenhabits.net/steps-to-permanently-clear-desk,687,"Monday, January 29, 2007",Leo Babauta,,
My Morning Routine,https://zenhabits.net/habit-4-my-morning-routine,368,"Wednesday, January 31, 2007",Leo Babauta,,
6 Tips for Commuting to Work by Bike,https://zenhabits.net/6-tips-for-commuting-to-work-by-bike,696,"Tuesday, January 30, 2007",Leo Babauta,,
"Baby Makes Eight: Raising Six Kids - Part 2, organization edition",https://zenhabits.net/baby-makes-eight-raising-six-kids-part_30,929,"Tuesday, January 30, 2007",Leo Babauta,,
How I Became an Early Riser,https://zenhabits.net/how-i-became-early-riser,825,"Wednesday, January 31, 2007",Leo Babauta,,
Beginner's Guide to GTD,https://zenhabits.net/beginners-guide-to-gtd,141,"Thursday, February 1, 2007",Leo Babauta,,
Ben Franklin's hack tweaked - tracking my goals,https://zenhabits.net/ben-franklins-hack-tweaked-tracking-my,291,"Thursday, February 1, 2007",Leo Babauta,,
Family day and family meetings - a rewarding routine,https://zenhabits.net/family-day-and-family-meetings,807,"Saturday, February 3, 2007",Leo Babauta,,
100 Ways to Have Fun with Your Kids for Free or Cheap,https://zenhabits.net/100-ways-to-have-fun-with-your-kids-for,516,"Sunday, February 4, 2007",Leo Babauta,,
How to Stop Living Paycheck to Paycheck,https://zenhabits.net/how-to-stop-living-paycheck-to-paycheck,1330,"Thursday, February 1, 2007",Leo Babauta,,
How I save money,https://zenhabits.net/how-i-save-money,1121,"Sunday, February 4, 2007",Leo Babauta,,
5 Ways GTD Helps You Achieve Your Goals,https://zenhabits.net/5-ways-gtd-helps-you-achieve-your-goals,593,"Monday, February 5, 2007",Leo Babauta,,
Purpose Your Day: Most Important Task (MIT),https://zenhabits.net/purpose-your-day-most-important-task,326,"Tuesday, February 6, 2007",Leo Babauta,,
My Fav Procrastination Hack - 30-10,https://zenhabits.net/my-fav-procrastination-hack-30-10,197,"Tuesday, February 6, 2007",Leo Babauta,,
My Story,https://zenhabits.net/my-story,1373,"Wednesday, February 7, 2007",Leo Babauta,,
Slow Down … to Enjoy Life,https://zenhabits.net/slow-down-to-enjoy-life,746,"Thursday, February 8, 2007",Leo Babauta,,
"Keeping a stress-free, clean house",https://zenhabits.net/keeping-stress-free-clean-house,441,"Friday, February 9, 2007",Leo Babauta,,
Best 8 Ways to Deal with Detractors,https://zenhabits.net/best-8-ways-to-deal-with-detractors,768,"Friday, February 9, 2007",Leo Babauta,,
Think about your life goals,https://zenhabits.net/think-about-your-life-goals,432,"Sunday, February 11, 2007",Leo Babauta,,
Why is GTD so popular?,https://zenhabits.net/why-is-gtd-so-popular,694,"Sunday, February 11, 2007",Leo Babauta,,
Jumpstart your day (the night before) - an evening routine,https://zenhabits.net/jumpstart-your-day-night-before-evening,296,"Monday, February 12, 2007",Leo Babauta,,
Alow yourself to be happy and proud of your progress,https://zenhabits.net/alow-yourself-to-be-happy-and-proud-of,318,"Thursday, February 15, 2007",Leo Babauta,,
Feeling Down? 7 Ways to Pick Yourself Back Up!,https://zenhabits.net/feeling-down-7-ways-to-pick-yourself,665,"Tuesday, February 13, 2007",Leo Babauta,,
Reward Yourself Without Spending a Lot,https://zenhabits.net/reward-yourself-without-spending-lot,214,"Wednesday, February 14, 2007",Leo Babauta,,
Weekly Review: Key to GTD and achieving goals,https://zenhabits.net/weekly-review-key-to-gtd-and-achieving,576,"Sunday, February 18, 2007",Leo Babauta,,
Top 20 Motivation Tips,https://zenhabits.net/top-20-motivation-hacks-overview,2074,"Saturday, February 17, 2007",Leo Babauta,,
Develop clean-house habits one at a time,https://zenhabits.net/develop-clean-house-habits-one-at-time,524,"Friday, February 16, 2007",Leo Babauta,,
Happiness tip: Volunteer at least once this month,https://zenhabits.net/happiness-tip-volunteer-at-least-once,198,"Saturday, February 17, 2007",Leo Babauta,,
Top 10 Productivity Hacks - #10,https://zenhabits.net/top-10-productivity-hacks-10,329,"Monday, February 19, 2007",Leo Babauta,,
Happiness Tip: Smile at a Stranger,https://zenhabits.net/happiness-tip-smile-at-stranger,112,"Monday, February 19, 2007",Leo Babauta,,
How NOT to Multitask - Work Simpler and Saner,https://zenhabits.net/how-not-to-multitask-work-simpler-and,721,"Monday, February 19, 2007",Leo Babauta,,
Top 10 Productivity Hacks - #9,https://zenhabits.net/top-10-productivity-hacks-9,369,"Tuesday, February 20, 2007",Leo Babauta,,
How to do a Weekly Review in Under an Hour,https://zenhabits.net/how-to-do-weekly-review-in-under-hour,557,"Tuesday, February 20, 2007",Leo Babauta,,
How I Ended My Love Affair With the Credit Card (and Why I Use Cash),https://zenhabits.net/how-i-ended-my-love-affair-with-credit,939,"Wednesday, February 21, 2007",Leo Babauta,,
Top 10 Productivity Hacks - #7,https://zenhabits.net/top-10-productivity-hacks-7,460,"Thursday, February 22, 2007",Leo Babauta,,
"Edit Your Life, Part 1: Commitments",https://zenhabits.net/edit-your-life-part-1-commitments,509,"Thursday, February 22, 2007",Leo Babauta,,
Top 10 Productivity Hacks - #8,https://zenhabits.net/top-10-productivity-hacks-8,664,"Wednesday, February 21, 2007",Leo Babauta,,
Top 10 Productivity Hacks - #5,https://zenhabits.net/top-10-productivity-hacks-5,668,"Saturday, February 24, 2007",Leo Babauta,,
Savor the Little Things,https://zenhabits.net/happiness-friday-savor-little-things,422,"Friday, February 23, 2007",Leo Babauta,,
Top 10 Productivity Hacks - #6,https://zenhabits.net/top-10-productivity-hacks-6,555,"Friday, February 23, 2007",Leo Babauta,,
Top 10 Productivity Hacks - #4,https://zenhabits.net/top-10-productivity-hacks-4,523,"Sunday, February 25, 2007",Leo Babauta,,
Get the Kids Outdoors,https://zenhabits.net/get-kids-outdoors,321,"Sunday, February 25, 2007",Leo Babauta,,
Are Your Days Crazy? Take Control,https://zenhabits.net/are-your-days-crazy-take-control,647,"Monday, February 26, 2007",Leo Babauta,,
Health Tip: Try Eating Vegetarian Sometimes,https://zenhabits.net/health-tip-try-eating-vegetarian,492,"Saturday, February 24, 2007",Leo Babauta,,
Top 10 Productivity Hacks - #2,https://zenhabits.net/top-10-productivity-hacks-2,242,"Tuesday, February 27, 2007",Leo Babauta,,
Review Your Goals Weekly,https://zenhabits.net/review-your-goals-weekly,439,"Monday, February 26, 2007",Leo Babauta,,
Top 10 Productivity Hacks - #3,https://zenhabits.net/top-10-productivity-hacks-3,321,"Monday, February 26, 2007",Leo Babauta,,
Top 10 Productivity Hacks - #1,https://zenhabits.net/top-10-productivity-hacks-1,600,"Wednesday, February 28, 2007",Leo Babauta,,
Tips for GTD's Ubiquitous Capture,https://zenhabits.net/tips-for-gtds-ubiquitous-capture,680,"Tuesday, February 27, 2007",Leo Babauta,,
Top 10 Productivity Hacks - Overview,https://zenhabits.net/top-10-productivity-hacks-overview,1044,"Wednesday, February 28, 2007",Leo Babauta,,
Monitor Your Impulse Spending Urges,https://zenhabits.net/monitor-your-impulse-spending-urges,345,"Wednesday, February 28, 2007",Leo Babauta,,
"Edit Your Life, Part 2: Your Rooms",https://zenhabits.net/edit-your-life-part-2-your-rooms,961,"Thursday, March 1, 2007",Leo Babauta,,
Spend time with family and loved ones,https://zenhabits.net/spend-time-with-family-and-loved-ones,555,"Friday, March 2, 2007",Leo Babauta,,
"Trying to eat healthier? Make lifestyle changes, and have a weekly cheat day",https://zenhabits.net/trying-to-eat-healthier-make-lifestyle,596,"Saturday, March 3, 2007",Leo Babauta,,
How to Teach Your Kids Good Habits,https://zenhabits.net/how-to-teach-your-kids-good-habits,688,"Sunday, March 4, 2007",Leo Babauta,,
Cranking Widgets: Turn Your Work into Stress-free Productivity,https://zenhabits.net/cranking-widgets-turn-your-work-into,538,"Tuesday, March 6, 2007",Leo Babauta,,
10 Habits to Develop for Financial Stability and Success,https://zenhabits.net/10-habits-to-develop-for-financial,780,"Wednesday, March 7, 2007",Leo Babauta,,
"Edit Your Life, Part 3: Closets and Drawers",https://zenhabits.net/edit-your-life-part-3-closets-and,702,"Thursday, March 8, 2007",Leo Babauta,,
Discipline is an illusion; Motivate yourself instead,https://zenhabits.net/discipline-is-illusion-motivate,1083,"Monday, March 5, 2007",Leo Babauta,,
How to Get Back on the Exercise Train,https://zenhabits.net/how-to-get-back-on-exercise-train,646,"Saturday, March 10, 2007",Leo Babauta,,
Golden Goals series: Secrets to the success of J.D. Roth (of Get Rich Slowly),https://zenhabits.net/golden-goals-series-secrets-to-success,1827,"Wednesday, March 14, 2007",Golden Goals,,
Pretend You're Who You Want to Be,https://zenhabits.net/pretend-youre-who-you-want-to-be,307,"Friday, March 9, 2007",Leo Babauta,,
Best All-Time Children's Books,https://zenhabits.net/best-all-time-childrens-books,1914,"Sunday, March 11, 2007",Leo Babauta,,
"Golden Goals series: David Seah on clarity, creativity and productivity",https://zenhabits.net/golden-goals-series-david-seah-on,1196,"Wednesday, March 14, 2007",Golden Goals,,
"Golden Goals series: Kyle Pott of Lifehacker.com on losing weight, waking early and GTD",https://zenhabits.net/golden-goals-series-kyle-pott-of,899,"Thursday, March 15, 2007",Golden Goals,,
Golden Goals series: Gina Trapani of Lifehacker on productivity hacks and success,https://zenhabits.net/golden-goals-series-gina-trapani-of-lifehacker-on-productivity-hacks-and-success,842,"Friday, March 16, 2007",,,
Recipe: Best … soup … ever,https://zenhabits.net/recipe-best-soup-ever,374,"Saturday, March 17, 2007",Leo Babauta,,
The Art of Doing Nothing,https://zenhabits.net/the-art-of-doing-nothing,1720,"Sunday, March 18, 2007",Leo Babauta,,
Weekly Review: Goal revitalization time,https://zenhabits.net/weekly-review-goal-revitalization-time,674,"Tuesday, March 20, 2007",Leo Babauta,,
Why ‘What's the Next Action' is the Most Important Question,https://zenhabits.net/why-whats-the-next-action-is-the-most-important-question,830,"Tuesday, March 20, 2007",Leo Babauta,,
Eliminate Debt with the Snowball,https://zenhabits.net/eliminate-debt-with-the-snowball,813,"Thursday, March 22, 2007",Leo Babauta,,
Golden Goals: Mark Frauenfelder of bOING bOING: Bills motivate him to work,https://zenhabits.net/golden-goals-mark-frauenfelder-of-boing-boing-bills-motivate-him-to-work,466,"Thursday, March 22, 2007",,,
The Three Secrets to Happiness,https://zenhabits.net/the-three-secrets-to-happiness,499,"Friday, March 23, 2007",Leo Babauta,,
Golden Goals: Trent of The Simple Dollar: Baby boy is his inspiration,https://zenhabits.net/golden-goals-trent-of-the-simple-dollar-baby-boy-is-his-inspiration,1126,"Saturday, March 24, 2007",,,
Top 5 Online Apps That Ruin Your Productivity,https://zenhabits.net/top-5-online-apps-that-ruin-your-productivity,816,"Saturday, March 24, 2007",Leo Babauta,,
Golden Goals: Gretchen Rubin of The Happiness Project on taking the plunge,https://zenhabits.net/golden-goals-gretchen-ruben-of-the-happiness-project-on-taking-the-plunge,658,"Tuesday, March 27, 2007",,,
Rainy days and Sundays are great family days,https://zenhabits.net/rainy-days-and-sundays-are-great-family-days,658,"Sunday, March 25, 2007",Leo Babauta,,
How to NOT do everything on your to-do list,https://zenhabits.net/how-to-not-do-everything-on-your-to-do-list,705,"Tuesday, March 27, 2007",Leo Babauta,,
Cheap but great dates,https://zenhabits.net/cheap-but-great-dates,862,"Wednesday, March 28, 2007",Leo Babauta,,
Book review: The Monk Who Sold His Ferrari,https://zenhabits.net/book-review-the-monk-who-sold-his-ferrari,905,"Thursday, March 29, 2007",Leo Babauta,,
"Edit Your Life, Part 4: Your Work Space",https://zenhabits.net/edit-your-life-part-4-your-work-space,1312,"Thursday, March 29, 2007",Leo Babauta,,
"Golden Goals: Alexander Kjerulf, the Chief Happiness Officer, on staying true to yourself",https://zenhabits.net/golden-goals-alexander-kjerulf-the-chief-happiness-officer-on-staying-true-to-yourself,787,"Friday, March 30, 2007",,,
Book review: Your Money or Your Life,https://zenhabits.net/book-review-your-money-or-your-life,666,"Saturday, March 31, 2007",,,
Turning Habits into Goals,https://zenhabits.net/turning-habits-into-goals,800,"Sunday, April 1, 2007",,,
"Inbox Master: Get all your inboxes to zero, and have fewer inboxes",https://zenhabits.net/inbox-master-get-all-your-inboxes-to-zero-and-have-fewer-inboxes,795,"Tuesday, April 3, 2007",,,
Financial Zen: How to Get Financial Peace of Mind,https://zenhabits.net/financial-zen-how-to-get-financial-peace-of-mind,798,"Wednesday, April 4, 2007",,,
Golden Goals: Anne Zelenka of Web Worker Daily on finding your place in the world,https://zenhabits.net/golden-goals-anne-zelenka-of-web-worker-daily-on-finding-your-place-in-the-world,1098,"Monday, April 2, 2007",,,
Calm as a Monk: How Equanimity Can Save Your Sanity,https://zenhabits.net/calm-as-a-monk-how-equanimity-can-save-your-sanity,910,"Friday, April 6, 2007",Leo Babauta,,
"Want to gain weight? Focus on muscle-building, not calories",https://zenhabits.net/want-to-gain-weight-focus-on-muscle-building-not-calories,789,"Saturday, April 7, 2007",,,
"Edit Your Life, Part 5: Your Wardrobe",https://zenhabits.net/edit-your-life-part-4-your-wardrobe,1110,"Thursday, April 5, 2007",,,
Top 10 Tips for a Great Easter,https://zenhabits.net/top-10-tips-for-a-great-easter,748,"Sunday, April 8, 2007",Leo Babauta,,
The Secret Habit to Success,https://zenhabits.net/the-secret-habit-to-success-an-april-challenge,1009,"Monday, April 9, 2007",Leo Babauta,,
Big Rocks First: Double Your Productivity This Week,https://zenhabits.net/big-rocks-first-double-your-productivity-this-week,966,"Tuesday, April 10, 2007",,,
Book review: Greatest Salesman in the World,https://zenhabits.net/book-review-greatest-salesman-in-the-world,1055,"Tuesday, April 10, 2007",,,
Read about me on Balanced Life Center,https://zenhabits.net/read-about-me-on-balanced-life-center,73,"Tuesday, April 10, 2007",Golden Goals,,
"How to get your credit score up, and how not to care",https://zenhabits.net/how-to-get-your-credit-score-up-and-how-not-to-care,1126,"Wednesday, April 11, 2007",,,
"Edit Your Life, Part 6: A Media Fast",https://zenhabits.net/edit-your-life-part-6-a-media-fast,900,"Thursday, April 12, 2007",,,
The Top 50 Productivity Blogs (most of which you haven't heard about),https://zenhabits.net/the-top-50-productivity-blogs-most-of-which-you-havent-heard-about,382,"Saturday, April 14, 2007",Leo Babauta,,
50 Tips for Grocery Shopping,https://zenhabits.net/50-tips-for-grocery-shopping,2530,"Sunday, April 15, 2007",,,
Minimal ZTD: The Simplest System Possible,https://zenhabits.net/minimal-ztd-the-simplest-system-possible,773,"Tuesday, April 17, 2007",on Twitter,,
Zen To Done (ZTD): The Simple Productivity System,https://zenhabits.net/zen-to-done-ztd-the-ultimate-simple-productivity-system,2021,"Tuesday, April 17, 2007",Leo Babauta,,
Cut Your Work Week to Get More Done,https://zenhabits.net/cut-your-work-week-to-get-more-done,578,"Friday, April 20, 2007",LifeDev,,
6 Simple Steps to Make Mail & Paperwork Painless,https://zenhabits.net/6-simple-steps-to-make-mail-paperwork-painless,865,"Thursday, April 19, 2007",Leo Babauta,,
How to Make Your Finances Automagical,https://zenhabits.net/how-to-make-your-finances-automagical,725,"Wednesday, April 18, 2007",,,
Gradual Vegetarianism: The Easy Way to a Slim Waist,https://zenhabits.net/gradual-vegetarianism-the-easy-way-to-a-slim-waist,836,"Saturday, April 21, 2007",Leo Babauta,,
Inspiration file: Positive thinking when faced with life crisis,https://zenhabits.net/inspiration-file-positive-thinking-when-faced-with-life-crisis,521,"Sunday, April 22, 2007",,,
Turn Off the TV Week,https://zenhabits.net/turn-off-the-tv-week,88,"Tuesday, April 24, 2007",Media Fast,,
"Simple Way to Save $3,000 a Year: Brown Bag It",https://zenhabits.net/simple-way-to-save-3000-a-year-brown-bag-it,726,"Wednesday, April 25, 2007",,,
12 Ways to Decompress after High Stress,https://zenhabits.net/12-ways-to-decompress-after-high-stress,808,"Thursday, April 26, 2007",,,
Top 10 Ways to Reduce Your Work Week,https://zenhabits.net/top-10-ways-to-reduce-your-work-week,1263,"Monday, April 23, 2007",,,
Top 15 Diet Hacks,https://zenhabits.net/top-15-diet-hacks,755,"Saturday, April 28, 2007",,,
Organize Your Family with a Family Binder,https://zenhabits.net/organize-your-family-with-a-family-binder,501,"Sunday, April 29, 2007",,,
"5 Simple, Effective GTD Tools",https://zenhabits.net/5-simple-effective-gtd-tools,810,"Tuesday, May 1, 2007",Leo Babauta,,
How to Make Exercise a Daily Habit,https://zenhabits.net/how-to-make-exercise-a-daily-habit-with-a-may-challenge,1163,"Monday, April 30, 2007",Leo Babauta,,
How to be a Great Dad - 12 Awesome Tips,https://zenhabits.net/how-to-be-a-great-dad-12-awesome-tips,1016,"Sunday, May 6, 2007",Leo Babauta,,
Golden Goals series: Adam Pash of Lifehacker on writing code and determination,https://zenhabits.net/golden-goals-series-adam-pash-of-lifehacker-on-writing-code-and-determination,1017,"Monday, May 7, 2007",,,
How to Never Lose a Thing Again,https://zenhabits.net/how-to-never-lose-a-thing-again,875,"Friday, May 4, 2007",,,
Darren Rowse's undisciplined productivity,https://zenhabits.net/darren-rowses-undisciplined-productivity,846,"Wednesday, May 9, 2007",,,
Beginner's Guide to Running,https://zenhabits.net/beginners-guide-to-running,1756,"Saturday, May 5, 2007",Leo Babauta,,
Golden Goals series: Cyan Ta'eed of FreelanceSwitch on taking on more than you can handle,https://zenhabits.net/golden-goals-series-cyan-taeed-of-freelanceswitch-on-taking-on-more-than-you-can-handle,1243,"Tuesday, May 8, 2007",,,
Early Riser: Three Quick Ways to Help Cure Insomnia,https://zenhabits.net/early-riser-three-quick-ways-to-help-cure-insomnia,496,"Thursday, May 10, 2007",Leo Babauta,,
Lifehack founder Leon Ho on success and staying focused,https://zenhabits.net/lifehack-founder-leon-ho-on-success-and-staying-focused,850,"Thursday, May 10, 2007",,,
"The Coolest, Cheapest Mother's Day Gift Ever",https://zenhabits.net/the-coolest-cheapest-mothers-day-gift-ever,150,"Friday, May 11, 2007",,,
10 Ways to Deal With Zen Habits,https://zenhabits.net/10-ways-to-deal-with-zen-habits,383,"Sunday, May 13, 2007",brighterlife,,
Top 42 Exercise Hacks,https://zenhabits.net/top-42-exercise-hacks,2600,"Saturday, May 12, 2007",Leo Babauta,,
Streamline Your Life,https://zenhabits.net/streamline-your-life,968,"Thursday, May 3, 2007",,,
How to Become a Patient Parent,https://zenhabits.net/how-to-become-a-patient-parent,765,"Sunday, May 13, 2007",Leo Babauta,,
Massive GTD Resource List,https://zenhabits.net/massive-gtd-resource-list,780,"Tuesday, May 15, 2007",,,
Single Best Productivity Tip,https://zenhabits.net/single-best-productivity-tip,220,"Wednesday, May 16, 2007",Leo Babauta,,
Beginner's Guide to Cycling,https://zenhabits.net/beginners-guide-to-cycling,2553,"Saturday, May 19, 2007",,,
The Key to Dying Happy,https://zenhabits.net/the-key-to-dying-happy,890,"Sunday, May 20, 2007",,,
"How I Work 2 Jobs, Blog and Still Find Time for My Wife and 6 Kids",https://zenhabits.net/how-i-work-2-jobs-blog-and-still-find-time-for-my-wife-and-6-kids,929,"Sunday, May 27, 2007",,,
Refresh Your Focus Every Week to Achieve More,https://zenhabits.net/refresh-your-focus-every-week-to-achieve-more,887,"Tuesday, May 29, 2007",,,
Handbook for Life: 52 Tips for Happiness and Productivity,https://zenhabits.net/handbook-for-life-52-tips-for-happiness-and-productivity,4447,"Monday, May 28, 2007",Leo Babauta,,
10 Ways to Simplify Your Budget,https://zenhabits.net/10-ways-to-simplify-your-budget,1559,"Wednesday, May 30, 2007",,,
"A Guide to Cultivating Compassion in Your Life, With 7 Practices",https://zenhabits.net/a-guide-to-cultivating-compassion-in-your-life-with-7-practices,1643,"Monday, June 4, 2007",,,
Eliminate All But the Absolute Essential Tasks,https://zenhabits.net/eliminate-all-but-the-absolute-essential-tasks,1266,"Tuesday, June 5, 2007",Leo Babauta,,
Automate Your Income to Simplify Your Life,https://zenhabits.net/automate-your-income-to-simplify-your-life,1628,"Wednesday, June 6, 2007",,,
50 Ways to Be Romantic on the Cheap,https://zenhabits.net/ways-to-be-romantic-on-the-cheap,843,"Sunday, June 3, 2007",Leo Babauta,,
"10 Benefits of Rising Early, and How to Do It",https://zenhabits.net/10-benefits-of-rising-early-and-how-to-do-it,1444,"Friday, May 25, 2007",,,
My GTD & Productivity Interview; Plus How to Kill Meetings,https://zenhabits.net/my-gtd-plus-how-to-kill-meetings,48,"Thursday, June 7, 2007",,,
How to Drop an RSS Feed Like a Bad Habit,https://zenhabits.net/how-to-drop-an-rss-feed-like-a-bad-habit,1355,"Thursday, June 7, 2007",,,
Can You Spot These 10 Thinking Sins?,https://zenhabits.net/can-you-spot-these-10-thinking-sins,1916,"Friday, June 8, 2007",,,
Efficient Google Searches and a Zen-like Work Space,https://zenhabits.net/efficient-google-searches-and-a-zen-like-work-space,40,"Thursday, June 7, 2007",,,
20 Ways to Eliminate Stress From Your Life,https://zenhabits.net/20-ways-to-eliminate-stress-from-your-life,1958,"Saturday, June 9, 2007",Leo Babauta,,
27 Skills Your Child Needs to Know That She's Not Getting In School,https://zenhabits.net/27-skills-your-child-needs-to-know-that-shes-not-getting-in-school,1898,"Sunday, June 10, 2007",,,
How I Work: Zen Habits Applied to My Life,https://zenhabits.net/how-i-work-zen-habits-applied-to-my-life,2357,"Monday, June 11, 2007",,,
"The First Rule of Simplifying: Identify the Essential (or, How to avoid the Void)",https://zenhabits.net/the-first-rule-of-simplifying-identify-the-essential-or-how-to-avoid-the-void,872,"Thursday, June 14, 2007",,,
Simplify Your Eating Habits and Meals,https://zenhabits.net/simplify-your-eating-habits-and-meals,800,"Saturday, June 16, 2007",Leo Babauta,,
15 Ways to Create an Hour a Day of Extra Time … for Solitude,https://zenhabits.net/15-ways-to-create-an-hour-a-day-of-extra-time-for-solitude,1141,"Thursday, June 21, 2007",Leo Babauta,,
"5 Powerful Reasons to Drive Slower, and How to Do It",https://zenhabits.net/5-powerful-reasons-to-drive-slower-and-how-to-do-it,1146,"Friday, June 15, 2007",Leo Babauta,,
"Optimize Your Productivity with Daily, Weekly Routines",https://zenhabits.net/optimize-your-productivity-with-daily-weekly-routines,999,"Tuesday, June 19, 2007",Leo Babauta,,
Help Me Become a Full-time Blogger,https://zenhabits.net/help-me-become-a-full-time-blogger,628,"Tuesday, June 26, 2007",,,
"10 Books That Shaped My Life, and 40 Others I Love",https://zenhabits.net/10-books-that-shaped-my-life-and-40-others-i-love,894,"Friday, June 22, 2007",Leo Babauta,,
73 Great Debt Elimination Tips,https://zenhabits.net/73-great-debt-elimination-tips,2642,"Wednesday, June 20, 2007",Leo Babauta,,
"A Simple Playlist for Tranquil Exercise, Productivity and Calm Living",https://zenhabits.net/a-simple-playlist-for-tranquil-exercise-productivity-and-calm-living,459,"Wednesday, June 27, 2007",Leo Babauta,,
The 12-Step Get-Out-of-Debt Program,https://zenhabits.net/the-12-step-get-out-of-debt-program,1988,"Tuesday, July 3, 2007",,,
16 Tips to Triple Your Workout Effectiveness,https://zenhabits.net/16-tips-to-triple-your-workout-effectiveness,1503,"Saturday, June 23, 2007",Leo Babauta,,
A Guide to Escaping Materialism and Finding Happiness,https://zenhabits.net/a-guide-to-escaping-materialism-and-finding-happiness,1310,"Thursday, June 28, 2007",,,
Parent Survival Kit: A Be Prepared Checklist,https://zenhabits.net/parent-surival-kit-a-be-prepared-checklist,700,"Sunday, June 17, 2007",,,
"20 Ways to Get Free or Cheap Books, and Give Away Your Old Ones",https://zenhabits.net/20-ways-to-get-free-or-cheap-books-and-give-away-your-old-ones,1323,"Wednesday, July 4, 2007",Leo Babauta,,
80 Awesome Weight Loss Tips,https://zenhabits.net/80-awesome-weight-loss-tips,2361,"Friday, July 6, 2007",Leo Babauta,,
A Simple Guide to Setting and Achieving Your Life Goals,https://zenhabits.net/a-simple-guide-to-setting-and-achieving-your-life-goals,1235,"Monday, June 25, 2007",,,
"How to Actually Execute Your To-Do List: or, Why Writing It Down Doesn't Actually Get It Done",https://zenhabits.net/how-to-actually-execute-your-to-do-list-or-why-writing-it-down-doesnt-actually-get-it-done,2083,"Monday, July 9, 2007",Leo Babauta,,
10 Ideas for Connecting With Your Kids,https://zenhabits.net/10-ideas-for-connecting-with-your-kids,986,"Tuesday, July 10, 2007",,,
